event_hour,user_count,hour_index,is_anomaly,was_tagged_as_anomaly
2024-04-16 01:00:00,2233,1248,0,0
2024-04-16 02:00:00,1869,1249,0,0
2024-04-16 03:00:00,1486,1250,0,0
2024-04-16 04:00:00,1496,1251,0,0
2024-04-16 05:00:00,1590,1252,0,0
2024-04-16 06:00:00,1970,1253,0,0
2024-04-16 07:00:00,2623,1254,0,0
2024-04-16 08:00:00,3524,1255,0,0
2024-04-16 09:00:00,4116,1256,0,0
2024-04-16 10:00:00,7886,1257,0,0
2024-04-16 11:00:00,6209,1258,0,0
2024-04-16 12:00:00,5338,1259,0,0
2024-04-16 13:00:00,5450,1260,0,0
2024-04-16 14:00:00,5077,1261,0,0
2024-04-16 15:00:00,4871,1262,0,0
2024-04-16 16:00:00,4782,1263,0,0
2024-04-16 17:00:00,4197,1264,0,0
2024-04-16 18:00:00,4286,1265,0,0
2024-04-16 19:00:00,3930,1266,0,0
2024-04-16 20:00:00,41,1267,1,1
2024-04-16 21:00:00,4769,1268,0,0
2024-04-16 22:00:00,4942,1269,0,0
2024-04-16 23:00:00,4090,1270,0,0
2024-04-17 00:00:00,2992,1271,0,0
2024-04-17 01:00:00,2312,1272,0,0
2024-04-17 02:00:00,1836,1273,0,0
2024-04-17 03:00:00,2121,1274,0,0
2024-04-17 04:00:00,2081,1275,0,0
2024-04-17 05:00:00,1999,1276,0,0
2024-04-17 06:00:00,2390,1277,0,0
2024-04-17 07:00:00,3081,1278,0,0
2024-04-17 08:00:00,6737,1279,0,0
2024-04-17 09:00:00,9002,1280,0,0
2024-04-17 10:00:00,7384,1281,0,0
2024-04-17 11:00:00,6863,1282,0,0
2024-04-17 12:00:00,6394,1283,0,0
2024-04-17 13:00:00,5656,1284,0,0
2024-04-17 14:00:00,5567,1285,0,0
2024-04-17 15:00:00,5475,1286,0,0
2024-04-17 16:00:00,5317,1287,0,0
2024-04-17 17:00:00,4781,1288,0,0
2024-04-17 18:00:00,4218,1289,0,0
2024-04-17 19:00:00,4090,1290,0,0
2024-04-17 20:00:00,4453,1291,0,0
2024-04-17 21:00:00,4675,1292,0,0
2024-04-17 22:00:00,4028,1293,0,0
2024-04-17 23:00:00,2543,1294,0,0
2024-04-18 00:00:00,3008,1295,0,0
2024-04-18 01:00:00,2264,1296,0,0
2024-04-18 02:00:00,1918,1297,0,0
2024-04-18 03:00:00,1473,1298,0,0
2024-04-18 04:00:00,1353,1299,0,0
2024-04-18 05:00:00,1535,1300,0,0
2024-04-18 06:00:00,2043,1301,0,0
2024-04-18 07:00:00,2755,1302,0,0
2024-04-18 08:00:00,3580,1303,0,0
2024-04-18 09:00:00,4371,1304,0,0
2024-04-18 10:00:00,4756,1305,0,0
2024-04-18 11:00:00,4876,1306,0,0
2024-04-18 12:00:00,4801,1307,0,0
2024-04-18 13:00:00,5218,1308,0,0
2024-04-18 14:00:00,5419,1309,0,0
2024-04-18 15:00:00,4840,1310,0,0
2024-04-18 16:00:00,4652,1311,0,0
2024-04-18 17:00:00,4178,1312,0,0
2024-04-18 18:00:00,3869,1313,0,0
2024-04-18 19:00:00,3964,1314,0,0
2024-04-18 20:00:00,4048,1315,0,0
2024-04-18 21:00:00,3820,1316,0,0
2024-04-18 22:00:00,3422,1317,0,0
2024-04-18 23:00:00,2146,1318,0,0
2024-04-19 00:00:00,2692,1319,0,0
2024-04-19 01:00:00,2244,1320,0,0
2024-04-19 02:00:00,1809,1321,0,0
2024-04-19 03:00:00,1511,1322,0,0
2024-04-19 04:00:00,1457,1323,0,0
2024-04-19 05:00:00,1525,1324,0,0
2024-04-19 06:00:00,1907,1325,0,0
2024-04-19 07:00:00,2809,1326,0,0
2024-04-19 08:00:00,4878,1327,0,0
2024-04-19 09:00:00,5550,1328,0,0
2024-04-19 10:00:00,5228,1329,0,0
2024-04-19 11:00:00,5215,1330,0,0
2024-04-19 12:00:00,4859,1331,0,0
2024-04-19 13:00:00,4619,1332,0,0
2024-04-19 14:00:00,4504,1333,0,0
2024-04-19 15:00:00,4611,1334,0,0
2024-04-19 16:00:00,4517,1335,0,0
2024-04-19 17:00:00,4301,1336,0,0
2024-04-19 18:00:00,3898,1337,0,0
2024-04-19 19:00:00,3703,1338,0,0
2024-04-19 20:00:00,3882,1339,0,0
2024-04-19 21:00:00,4060,1340,0,0
2024-04-19 22:00:00,3336,1341,0,0
2024-04-19 23:00:00,2500,1342,0,0
2024-04-20 00:00:00,2219,1343,0,0
2024-04-20 01:00:00,1835,1344,0,0
2024-04-20 02:00:00,1895,1345,0,0
2024-04-20 03:00:00,1773,1346,0,0
2024-04-20 04:00:00,1503,1347,0,0
2024-04-20 05:00:00,1475,1348,0,0
2024-04-20 06:00:00,1794,1349,0,0
2024-04-20 07:00:00,2778,1350,0,0
2024-04-20 08:00:00,3795,1351,0,0
2024-04-20 09:00:00,6910,1352,0,0
2024-04-20 10:00:00,5938,1353,0,0
2024-04-20 11:00:00,5823,1354,0,0
2024-04-20 12:00:00,5247,1355,0,0
2024-04-20 13:00:00,5012,1356,0,0
2024-04-20 14:00:00,5073,1357,0,0
2024-04-20 15:00:00,5023,1358,0,0
2024-04-20 16:00:00,4838,1359,0,0
2024-04-20 17:00:00,4842,1360,0,0
2024-04-20 18:00:00,4332,1361,0,0
2024-04-20 19:00:00,4318,1362,0,0
2024-04-20 20:00:00,4270,1363,0,0
2024-04-20 21:00:00,4440,1364,0,0
2024-04-20 22:00:00,3868,1365,0,0
2024-04-20 23:00:00,2575,1366,0,0
2024-04-21 00:00:00,2958,1367,0,0
2024-04-21 01:00:00,2414,1368,0,0
2024-04-21 02:00:00,2387,1369,0,0
2024-04-21 03:00:00,2317,1370,0,0
2024-04-21 04:00:00,1950,1371,0,0
2024-04-21 05:00:00,2200,1372,0,0
2024-04-21 06:00:00,2406,1373,0,0
2024-04-21 07:00:00,3902,1374,0,0
2024-04-21 08:00:00,7044,1375,0,0
2024-04-21 09:00:00,8963,1376,0,0
2024-04-21 10:00:00,8300,1377,0,0
2024-04-21 11:00:00,8234,1378,0,0
2024-04-21 12:00:00,13583,1379,1,0
2024-04-21 13:00:00,8996,1380,0,0
2024-04-21 14:00:00,8435,1381,0,0
2024-04-21 15:00:00,7770,1382,0,0
2024-04-21 16:00:00,7290,1383,0,0
2024-04-21 17:00:00,7130,1384,0,0
2024-04-21 18:00:00,6085,1385,0,0
2024-04-21 19:00:00,6404,1386,0,0
2024-04-21 20:00:00,6348,1387,0,0
2024-04-21 21:00:00,6253,1388,0,0
2024-04-21 22:00:00,5337,1389,0,0
2024-04-21 23:00:00,3339,1390,0,0
2024-04-22 00:00:00,3675,1391,0,0
2024-04-22 01:00:00,2752,1392,0,0
2024-04-22 02:00:00,2117,1393,0,0
2024-04-22 03:00:00,1795,1394,0,0
2024-04-22 04:00:00,1641,1395,0,0
2024-04-22 05:00:00,1668,1396,0,0
2024-04-22 06:00:00,2509,1397,0,0
2024-04-22 07:00:00,3719,1398,0,0
2024-04-22 08:00:00,5347,1399,0,0
2024-04-22 09:00:00,6771,1400,0,0
2024-04-22 10:00:00,6517,1401,0,0
2024-04-22 11:00:00,6505,1402,0,0
2024-04-22 12:00:00,6245,1403,0,0
2024-04-22 13:00:00,6280,1404,0,0
2024-04-22 14:00:00,7116,1405,0,0
2024-04-22 15:00:00,6336,1406,0,0
2024-04-22 16:00:00,5942,1407,0,0
2024-04-22 17:00:00,5635,1408,0,0
2024-04-22 18:00:00,4969,1409,0,0
2024-04-22 19:00:00,4932,1410,0,0
2024-04-22 20:00:00,5085,1411,0,0
2024-04-22 21:00:00,5179,1412,0,0
2024-04-22 22:00:00,4384,1413,0,0
2024-04-22 23:00:00,2948,1414,0,0
2024-04-23 00:00:00,3674,1415,0,0
2024-04-23 01:00:00,2490,1416,0,0
2024-04-23 02:00:00,1845,1417,0,0
2024-04-23 03:00:00,1484,1418,0,0
2024-04-23 04:00:00,1485,1419,0,0
2024-04-23 05:00:00,1719,1420,0,0
2024-04-23 06:00:00,2382,1421,0,0
2024-04-23 07:00:00,3252,1422,0,0
2024-04-23 08:00:00,6329,1423,0,0
2024-04-23 09:00:00,8638,1424,0,0
2024-04-23 10:00:00,6385,1425,0,0
2024-04-23 11:00:00,7200,1426,0,0
2024-04-23 12:00:00,6939,1427,0,0
2024-04-23 13:00:00,6704,1428,0,0
2024-04-23 14:00:00,6551,1429,0,0
2024-04-23 15:00:00,6195,1430,0,0
2024-04-23 16:00:00,5946,1431,0,0
2024-04-23 17:00:00,5644,1432,0,0
2024-04-23 18:00:00,4836,1433,0,0
2024-04-23 19:00:00,4843,1434,0,0
2024-04-23 20:00:00,4928,1435,0,0
2024-04-23 21:00:00,5095,1436,0,0
2024-04-23 22:00:00,4260,1437,0,0
2024-04-23 23:00:00,2930,1438,0,0
2024-04-24 00:00:00,3350,1439,0,0
2024-04-24 01:00:00,2593,1440,0,0
2024-04-24 02:00:00,1965,1441,0,0
2024-04-24 03:00:00,1518,1442,0,0
2024-04-24 04:00:00,1456,1443,0,0
2024-04-24 05:00:00,1569,1444,0,0
2024-04-24 06:00:00,2250,1445,0,0
2024-04-24 07:00:00,3181,1446,0,0
2024-04-24 08:00:00,4050,1447,0,0
2024-04-24 09:00:00,5066,1448,0,0
2024-04-24 10:00:00,5217,1449,0,0
2024-04-24 11:00:00,5427,1450,0,0
2024-04-24 12:00:00,7350,1451,0,0
2024-04-24 13:00:00,8046,1452,0,0
2024-04-24 14:00:00,8459,1453,0,0
2024-04-24 15:00:00,8283,1454,0,0
2024-04-24 16:00:00,6337,1455,0,0
2024-04-24 17:00:00,5591,1456,0,0
2024-04-24 18:00:00,5234,1457,0,0
2024-04-24 19:00:00,4939,1458,0,0
2024-04-24 20:00:00,5977,1459,0,0
2024-04-24 21:00:00,6318,1460,0,0
2024-04-24 22:00:00,5209,1461,0,0
2024-04-24 23:00:00,3247,1462,0,0
2024-04-25 00:00:00,3542,1463,0,0
2024-04-25 01:00:00,2775,1464,0,0
2024-04-25 02:00:00,2371,1465,0,0
2024-04-25 03:00:00,1905,1466,0,0
2024-04-25 04:00:00,1912,1467,0,0
2024-04-25 05:00:00,2061,1468,0,0
2024-04-25 06:00:00,2740,1469,0,0
2024-04-25 07:00:00,3671,1470,0,0
2024-04-25 08:00:00,5697,1471,0,0
2024-04-25 09:00:00,7132,1472,0,0
2024-04-25 10:00:00,6896,1473,0,0
2024-04-25 11:00:00,6796,1474,0,0
2024-04-25 12:00:00,6038,1475,0,0
2024-04-25 13:00:00,5823,1476,0,0
2024-04-25 14:00:00,5813,1477,0,0
2024-04-25 15:00:00,5727,1478,0,0
2024-04-25 16:00:00,5805,1479,0,0
2024-04-25 17:00:00,5376,1480,0,0
2024-04-25 18:00:00,4846,1481,0,0
2024-04-25 19:00:00,4773,1482,0,0
2024-04-25 20:00:00,4748,1483,0,0
2024-04-25 21:00:00,4767,1484,0,0
2024-04-25 22:00:00,4260,1485,0,0
2024-04-25 23:00:00,2657,1486,0,0
2024-04-26 00:00:00,3073,1487,0,0
2024-04-26 01:00:00,2408,1488,0,0
2024-04-26 02:00:00,2148,1489,0,0
2024-04-26 03:00:00,1704,1490,0,0
2024-04-26 04:00:00,1624,1491,0,1
2024-04-26 05:00:00,1735,1492,0,0
2024-04-26 06:00:00,2154,1493,0,0
2024-04-26 07:00:00,3020,1494,0,0
2024-04-26 08:00:00,3979,1495,0,0
2024-04-26 09:00:00,7050,1496,0,0
2024-04-26 10:00:00,6800,1497,0,0
2024-04-26 11:00:00,6076,1498,0,0
2024-04-26 12:00:00,5985,1499,0,0
2024-04-26 13:00:00,5588,1500,0,0
2024-04-26 14:00:00,5424,1501,0,0
2024-04-26 15:00:00,5473,1502,0,0
2024-04-26 16:00:00,4900,1503,0,0
2024-04-26 17:00:00,4510,1504,0,0
2024-04-26 18:00:00,4457,1505,0,0
2024-04-26 19:00:00,4286,1506,0,0
2024-04-26 20:00:00,4354,1507,0,0
2024-04-26 21:00:00,4259,1508,0,0
2024-04-26 22:00:00,3580,1509,0,0
2024-04-26 23:00:00,2621,1510,0,0
2024-04-27 00:00:00,2724,1511,0,0
2024-04-27 01:00:00,2102,1512,0,0
2024-04-27 02:00:00,1972,1513,0,0
2024-04-27 03:00:00,1854,1514,0,0
2024-04-27 04:00:00,1734,1515,0,0
2024-04-27 05:00:00,1630,1516,0,0
2024-04-27 06:00:00,2243,1517,0,0
2024-04-27 07:00:00,3174,1518,0,0
2024-04-27 08:00:00,4680,1519,0,0
2024-04-27 09:00:00,6627,1520,0,0
2024-04-27 10:00:00,7542,1521,0,0
2024-04-27 11:00:00,6692,1522,0,0
2024-04-27 12:00:00,6200,1523,0,0
2024-04-27 13:00:00,6160,1524,0,0
2024-04-27 14:00:00,5829,1525,0,0
2024-04-27 15:00:00,5950,1526,0,0
2024-04-27 16:00:00,5707,1527,0,0
2024-04-27 17:00:00,5431,1528,0,0
2024-04-27 18:00:00,5238,1529,0,0
2024-04-27 19:00:00,4661,1530,0,0
2024-04-27 20:00:00,4663,1531,0,0
2024-04-27 21:00:00,4587,1532,0,0
2024-04-27 22:00:00,4561,1533,0,0
2024-04-27 23:00:00,2948,1534,0,0
2024-04-28 00:00:00,2958,1535,0,0
2024-04-28 01:00:00,2469,1536,0,0
2024-04-28 02:00:00,2147,1537,0,0
2024-04-28 03:00:00,2056,1538,0,0
2024-04-28 04:00:00,1944,1539,0,0
2024-04-28 05:00:00,1945,1540,0,0
2024-04-28 06:00:00,2377,1541,0,0
2024-04-28 07:00:00,3481,1542,0,0
2024-04-28 08:00:00,7341,1543,0,0
2024-04-28 09:00:00,9132,1544,0,0
2024-04-28 10:00:00,9167,1545,0,0
2024-04-28 11:00:00,8551,1546,0,0
2024-04-28 12:00:00,11390,1547,0,1
2024-04-28 13:00:00,9927,1548,0,0
2024-04-28 14:00:00,8469,1549,0,0
2024-04-28 15:00:00,8094,1550,0,0
2024-04-28 16:00:00,7975,1551,0,0
2024-04-28 17:00:00,7355,1552,0,0
2024-04-28 18:00:00,6525,1553,0,0
2024-04-28 19:00:00,6152,1554,0,0
2024-04-28 20:00:00,6294,1555,0,0
2024-04-28 21:00:00,6405,1556,0,0
2024-04-28 22:00:00,5095,1557,0,0
2024-04-28 23:00:00,3342,1558,0,0
2024-04-29 00:00:00,3819,1559,0,0
2024-04-29 01:00:00,2874,1560,0,0
2024-04-29 02:00:00,2159,1561,0,0
2024-04-29 03:00:00,1839,1562,0,0
2024-04-29 04:00:00,1907,1563,0,0
2024-04-29 05:00:00,2241,1564,0,0
2024-04-29 06:00:00,2828,1565,0,0
2024-04-29 07:00:00,4172,1566,0,0
2024-04-29 08:00:00,4911,1567,0,0
2024-04-29 09:00:00,5972,1568,0,0
2024-04-29 10:00:00,6481,1569,0,0
2024-04-29 11:00:00,8270,1570,0,0
2024-04-29 12:00:00,7260,1571,0,0
2024-04-29 13:00:00,7692,1572,0,0
2024-04-29 14:00:00,7269,1573,0,0
2024-04-29 15:00:00,7054,1574,0,0
2024-04-29 16:00:00,6588,1575,0,0
2024-04-29 17:00:00,7240,1576,0,0
2024-04-29 18:00:00,7438,1577,0,0
2024-04-29 19:00:00,5469,1578,0,0
2024-04-29 20:00:00,5713,1579,0,0
2024-04-29 21:00:00,5743,1580,0,0
2024-04-29 22:00:00,5182,1581,0,0
2024-04-29 23:00:00,3590,1582,0,0
2024-04-30 00:00:00,5588,1583,0,0
2024-04-30 01:00:00,3237,1584,0,0
2024-04-30 02:00:00,2675,1585,0,0
2024-04-30 03:00:00,2089,1586,0,0
2024-04-30 04:00:00,2055,1587,0,0
2024-04-30 05:00:00,2274,1588,0,0
2024-04-30 06:00:00,2662,1589,0,0
2024-04-30 07:00:00,3856,1590,0,0
2024-04-30 08:00:00,4517,1591,0,0
2024-04-30 09:00:00,6808,1592,0,0
2024-04-30 10:00:00,9165,1593,0,0
2024-04-30 11:00:00,7541,1594,0,0
2024-04-30 12:00:00,7178,1595,0,0
2024-04-30 13:00:00,6975,1596,0,0
2024-04-30 14:00:00,6623,1597,0,0
2024-04-30 15:00:00,6759,1598,0,0
2024-04-30 16:00:00,6515,1599,0,0
2024-04-30 17:00:00,5474,1600,0,0
2024-04-30 18:00:00,5500,1601,0,0
2024-04-30 19:00:00,5911,1602,0,0
2024-04-30 20:00:00,6189,1603,0,0
2024-04-30 21:00:00,6509,1604,0,0
2024-04-30 22:00:00,5980,1605,0,0
2024-04-30 23:00:00,3174,1606,0,0
2024-05-01 00:00:00,4394,1607,0,0
2024-05-01 01:00:00,3494,1608,0,0
2024-05-01 02:00:00,2659,1609,0,0
2024-05-01 03:00:00,1962,1610,0,0
2024-05-01 04:00:00,1835,1611,0,0
2024-05-01 05:00:00,2063,1612,0,0
2024-05-01 06:00:00,2596,1613,0,0
2024-05-01 07:00:00,3376,1614,0,0
2024-05-01 08:00:00,4192,1615,0,0
2024-05-01 09:00:00,5286,1616,0,0
2024-05-01 10:00:00,5764,1617,0,0
2024-05-01 11:00:00,5700,1618,0,0
2024-05-01 12:00:00,6034,1619,0,0
2024-05-01 13:00:00,6112,1620,0,0
2024-05-01 14:00:00,6111,1621,0,0
2024-05-01 15:00:00,6319,1622,0,0
2024-05-01 16:00:00,6047,1623,0,0
2024-05-01 17:00:00,5644,1624,0,0
2024-05-01 18:00:00,4817,1625,0,0
2024-05-01 19:00:00,4733,1626,0,0
2024-05-01 20:00:00,4997,1627,0,0
2024-05-01 21:00:00,5392,1628,0,0
2024-05-01 22:00:00,4450,1629,0,0
2024-05-01 23:00:00,2925,1630,0,0
2024-05-02 00:00:00,3212,1631,0,0
2024-05-02 01:00:00,2589,1632,0,0
2024-05-02 02:00:00,2142,1633,0,0
2024-05-02 03:00:00,1799,1634,0,0
2024-05-02 04:00:00,1775,1635,0,0
2024-05-02 05:00:00,1869,1636,0,0
2024-05-02 06:00:00,2800,1637,0,0
2024-05-02 07:00:00,4063,1638,0,0
2024-05-02 08:00:00,4737,1639,0,0
2024-05-02 09:00:00,5261,1640,0,0
2024-05-02 10:00:00,5454,1641,0,0
2024-05-02 11:00:00,5714,1642,0,0
2024-05-02 12:00:00,9055,1643,0,0
2024-05-02 13:00:00,7371,1644,0,0
2024-05-02 14:00:00,7298,1645,0,0
2024-05-02 15:00:00,6452,1646,0,0
2024-05-02 16:00:00,6045,1647,0,0
2024-05-02 17:00:00,5691,1648,0,0
2024-05-02 18:00:00,5076,1649,0,0
2024-05-02 19:00:00,4726,1650,0,0
2024-05-02 20:00:00,5113,1651,0,0
2024-05-02 21:00:00,5262,1652,0,0
2024-05-02 22:00:00,4787,1653,0,0
2024-05-02 23:00:00,3003,1654,0,0
2024-05-03 00:00:00,3989,1655,0,0
2024-05-03 01:00:00,2845,1656,0,0
2024-05-03 02:00:00,2310,1657,0,0
2024-05-03 03:00:00,2065,1658,0,0
2024-05-03 04:00:00,1697,1659,0,0
2024-05-03 05:00:00,1889,1660,0,0
2024-05-03 06:00:00,2477,1661,0,0
2024-05-03 07:00:00,3237,1662,0,0
2024-05-03 08:00:00,6411,1663,0,0
2024-05-03 09:00:00,6266,1664,0,0
2024-05-03 10:00:00,6223,1665,0,0
2024-05-03 11:00:00,6300,1666,0,0
2024-05-03 12:00:00,6054,1667,0,0
2024-05-03 13:00:00,6744,1668,0,0
2024-05-03 14:00:00,6363,1669,0,0
2024-05-03 15:00:00,5775,1670,0,0
2024-05-03 16:00:00,5541,1671,0,0
2024-05-03 17:00:00,5255,1672,0,0
2024-05-03 18:00:00,4930,1673,0,0
2024-05-03 19:00:00,4485,1674,0,0
2024-05-03 20:00:00,4425,1675,0,0
2024-05-03 21:00:00,4434,1676,0,0
2024-05-03 22:00:00,3587,1677,0,0
2024-05-03 23:00:00,2315,1678,0,0
2024-05-04 00:00:00,4673,1679,0,0
2024-05-04 01:00:00,3479,1680,0,0
2024-05-04 02:00:00,2947,1681,0,0
2024-05-04 03:00:00,2451,1682,0,0
2024-05-04 04:00:00,2026,1683,0,0
2024-05-04 05:00:00,1950,1684,0,0
2024-05-04 06:00:00,2534,1685,0,0
2024-05-04 07:00:00,3984,1686,0,0
2024-05-04 08:00:00,7973,1687,0,0
2024-05-04 09:00:00,7908,1688,0,0
2024-05-04 10:00:00,7442,1689,0,0
2024-05-04 11:00:00,7683,1690,0,0
2024-05-04 12:00:00,6850,1691,0,0
2024-05-04 13:00:00,6651,1692,0,0
2024-05-04 14:00:00,6525,1693,0,0
2024-05-04 15:00:00,6557,1694,0,0
2024-05-04 16:00:00,9246,1695,0,0
2024-05-04 17:00:00,6903,1696,0,0
2024-05-04 18:00:00,6601,1697,0,0
2024-05-04 19:00:00,6390,1698,0,0
2024-05-04 20:00:00,6007,1699,0,0
2024-05-04 21:00:00,5820,1700,0,0
2024-05-04 22:00:00,5107,1701,0,0
2024-05-04 23:00:00,3396,1702,0,0
2024-05-05 00:00:00,3955,1703,0,0
2024-05-05 01:00:00,3342,1704,0,0
2024-05-05 02:00:00,2933,1705,0,0
2024-05-05 03:00:00,3057,1706,0,0
2024-05-05 04:00:00,2625,1707,0,0
2024-05-05 05:00:00,2439,1708,0,0
2024-05-05 06:00:00,2583,1709,0,0
2024-05-05 07:00:00,4502,1710,0,0
2024-05-05 08:00:00,9902,1711,0,0
2024-05-05 09:00:00,11097,1712,0,0
2024-05-05 10:00:00,11145,1713,0,0
2024-05-05 11:00:00,11536,1714,0,0
2024-05-05 12:00:00,15101,1715,0,0
2024-05-05 13:00:00,12212,1716,0,0
2024-05-05 14:00:00,11210,1717,0,0
2024-05-05 15:00:00,10993,1718,0,0
2024-05-05 16:00:00,10037,1719,0,0
2024-05-05 17:00:00,12258,1720,0,0
2024-05-05 18:00:00,9998,1721,0,0
2024-05-05 19:00:00,9322,1722,0,0
2024-05-05 20:00:00,9340,1723,0,0
2024-05-05 21:00:00,8770,1724,0,0
2024-05-05 22:00:00,7630,1725,0,0
2024-05-05 23:00:00,5041,1726,0,0
2024-05-06 00:00:00,4912,1727,0,0
2024-05-06 01:00:00,3449,1728,0,0
2024-05-06 02:00:00,2991,1729,0,0
2024-05-06 03:00:00,3149,1730,0,0
2024-05-06 04:00:00,2609,1731,0,0
2024-05-06 05:00:00,2518,1732,0,0
2024-05-06 06:00:00,3176,1733,0,0
2024-05-06 07:00:00,4259,1734,0,0
2024-05-06 08:00:00,8583,1735,0,0
2024-05-06 09:00:00,9918,1736,0,0
2024-05-06 10:00:00,8466,1737,0,0
2024-05-06 11:00:00,9068,1738,0,0
2024-05-06 12:00:00,8509,1739,0,0
2024-05-06 13:00:00,8150,1740,0,0
2024-05-06 14:00:00,8046,1741,0,0
2024-05-06 15:00:00,7867,1742,0,0
2024-05-06 16:00:00,7279,1743,0,0
2024-05-06 17:00:00,7194,1744,0,0
2024-05-06 18:00:00,6743,1745,0,0
2024-05-06 19:00:00,6613,1746,0,0
2024-05-06 20:00:00,7050,1747,0,0
2024-05-06 21:00:00,7424,1748,0,0
2024-05-06 22:00:00,6073,1749,0,0
2024-05-06 23:00:00,4172,1750,0,0
2024-05-07 00:00:00,3936,1751,0,0
2024-05-07 01:00:00,3101,1752,0,0
2024-05-07 02:00:00,2304,1753,0,0
2024-05-07 03:00:00,1799,1754,0,0
2024-05-07 04:00:00,1565,1755,0,0
2024-05-07 05:00:00,1913,1756,0,0
2024-05-07 06:00:00,3081,1757,0,0
2024-05-07 07:00:00,3916,1758,0,0
2024-05-07 08:00:00,6785,1759,0,0
2024-05-07 09:00:00,7855,1760,0,0
2024-05-07 10:00:00,7256,1761,0,0
2024-05-07 11:00:00,7166,1762,0,0
2024-05-07 12:00:00,7098,1763,0,0
2024-05-07 13:00:00,6788,1764,0,0
2024-05-07 14:00:00,6830,1765,0,0
2024-05-07 15:00:00,6660,1766,0,0
2024-05-07 16:00:00,6337,1767,0,0
2024-05-07 17:00:00,6012,1768,0,0
2024-05-07 18:00:00,5510,1769,0,0
2024-05-07 19:00:00,5179,1770,0,0
2024-05-07 20:00:00,5433,1771,0,0
2024-05-07 21:00:00,5787,1772,0,0
2024-05-07 22:00:00,5341,1773,0,0
2024-05-07 23:00:00,3437,1774,0,0
2024-05-08 00:00:00,3565,1775,0,0
2024-05-08 01:00:00,2771,1776,0,0
2024-05-08 02:00:00,2343,1777,0,0
2024-05-08 03:00:00,1717,1778,0,0
2024-05-08 04:00:00,1756,1779,0,0
2024-05-08 05:00:00,1774,1780,0,0
2024-05-08 06:00:00,2304,1781,0,0
2024-05-08 07:00:00,3247,1782,0,0
2024-05-08 08:00:00,4332,1783,0,0
2024-05-08 09:00:00,5486,1784,0,0
2024-05-08 10:00:00,5377,1785,0,0
2024-05-08 11:00:00,6476,1786,0,0
2024-05-08 12:00:00,5453,1787,0,0
2024-05-08 13:00:00,5552,1788,0,0
2024-05-08 14:00:00,5569,1789,0,0
2024-05-08 15:00:00,6631,1790,0,0
2024-05-08 16:00:00,5869,1791,0,0
2024-05-08 17:00:00,5359,1792,0,0
2024-05-08 18:00:00,4798,1793,0,0
2024-05-08 19:00:00,4447,1794,0,0
2024-05-08 20:00:00,4999,1795,0,0
2024-05-08 21:00:00,5212,1796,0,0
2024-05-08 22:00:00,3905,1797,0,0
2024-05-08 23:00:00,2668,1798,0,0
2024-05-09 00:00:00,5226,1799,0,0
2024-05-09 01:00:00,3274,1800,0,0
2024-05-09 02:00:00,2157,1801,0,0
2024-05-09 03:00:00,1810,1802,0,0
2024-05-09 04:00:00,1818,1803,0,0
2024-05-09 05:00:00,2263,1804,0,0
2024-05-09 06:00:00,2511,1805,0,0
2024-05-09 07:00:00,3411,1806,0,0
2024-05-09 08:00:00,3939,1807,0,0
2024-05-09 09:00:00,4724,1808,0,0
2024-05-09 10:00:00,8129,1809,0,0
2024-05-09 11:00:00,6896,1810,0,0
2024-05-09 12:00:00,6030,1811,0,0
2024-05-09 13:00:00,5731,1812,0,0
2024-05-09 14:00:00,5535,1813,0,0
2024-05-09 15:00:00,5727,1814,0,0
2024-05-09 16:00:00,5748,1815,0,0
2024-05-09 17:00:00,5375,1816,0,0
2024-05-09 18:00:00,4636,1817,0,0
2024-05-09 19:00:00,4483,1818,0,0
2024-05-09 20:00:00,4651,1819,0,0
2024-05-09 21:00:00,4616,1820,0,0
2024-05-09 22:00:00,3975,1821,0,0
2024-05-09 23:00:00,2739,1822,0,0
2024-05-10 00:00:00,3330,1823,0,0
2024-05-10 01:00:00,2525,1824,0,0
2024-05-10 02:00:00,2169,1825,0,0
2024-05-10 03:00:00,1734,1826,0,0
2024-05-10 04:00:00,1722,1827,0,0
2024-05-10 05:00:00,1948,1828,0,0
2024-05-10 06:00:00,2460,1829,0,0
2024-05-10 07:00:00,3147,1830,0,0
2024-05-10 08:00:00,3686,1831,0,0
2024-05-10 09:00:00,7424,1832,0,0
2024-05-10 10:00:00,5751,1833,0,0
2024-05-10 11:00:00,5302,1834,0,0
2024-05-10 12:00:00,5266,1835,0,0
2024-05-10 13:00:00,4912,1836,0,0
2024-05-10 14:00:00,5071,1837,0,0
2024-05-10 15:00:00,4983,1838,0,0
2024-05-10 16:00:00,4890,1839,0,0
2024-05-10 17:00:00,5006,1840,0,0
2024-05-10 18:00:00,4578,1841,0,0
2024-05-10 19:00:00,4234,1842,0,0
2024-05-10 20:00:00,4105,1843,0,0
2024-05-10 21:00:00,4023,1844,0,0
2024-05-10 22:00:00,3768,1845,0,0
2024-05-10 23:00:00,2691,1846,0,0
2024-05-11 00:00:00,2895,1847,0,0
2024-05-11 01:00:00,2422,1848,0,0
2024-05-11 02:00:00,2141,1849,0,0
2024-05-11 03:00:00,2494,1850,0,0
2024-05-11 04:00:00,2247,1851,0,0
2024-05-11 05:00:00,1984,1852,0,0
2024-05-11 06:00:00,2162,1853,0,0
2024-05-11 07:00:00,3243,1854,0,0
